7919149,5074
7919168,391
7919214,2085
7919215,969
7919999,166
8100000,0
8108402,12905
8108403,839
8108411,944
8108412,325
8108413,423
8108416,1852
8108417,312
8108418,1670
8108419,697
8108427,4027
8108448,1124
8108449,1485
8108450,743
8108451,4932
8108452,1492
8109156,866
8109220,247
8109221,423
8109223,422
8109224,339
8109999,69
8130000,0
8138430,4123
8138433,988
8138434,359
8138435,1211
8138436,834
8138440,8911
8138441,800
8138442,114
8138443,916
8138444,1060
8138445,889
8138446,1372
8138447,1907
8138448,0
8138476,7985
8138478,8675
8138479,6904
8138480,8066
8138481,1775
8139156,2
8139226,1787
8139228,151
8139230,858
8139231,539
8139999,82
8200000,0
8208269,8842
8208270,629
8208271,734
8208272,342
8208273,1492
8208274,338
8208275,463
8208277,660
8208278,211
8208281,821
8208282,4151
8208283,264
8208284,396
8208285,821
8208286,160
8208287,325
8208288,953
8208348,3587
8208349,701
8208350,1315
8208351,165
8208352,1029
8208353,137
8208354,416
8208355,459
8208358,334
8208359,308
8208360,423
8208361,179
8208399,432
8208517,361
8208518,267
8208519,1063
8208520,481
8208521,686
8208522,195
8208523,21
8208904,2889
8209095,181
8209999,49
8250000,0
8258437,691
8258438,510
8258439,606
8259999,1
8400000,0
8408279,448
8408280,970
8408289,218
8408290,262
8408291,1390
8408292,581
8408293,251
8408294,319
8408295,152
8408296,385
8408297,127
8408298,246
8408299,93
8408300,851
8408301,3920
8408302,304
8408334,1978
8408335,7786
8408336,426
8408337,586
8408338,933
8408339,684
8408340,1503
8408341,692
8408346,1113
8408347,544
8409065,406
8409217,1767
8409238,562
8409999,13
8460000,0
8468149,83
8468150,309
8468185,621
8468186,387
8468190,5
8468198,10627
8468199,3289
8468200,0
8468201,0
8468202,282
8468203,123
8468204,936
8468205,222
8468206,643
8468207,302
8468303,1475
8468304,1126
8468305,909
8468306,0
8468307,0
8468308,682
8468309,788
8468310,1537
8468311,1086
8468312,0
8468313,439
8468314,1273
8468315,486
8468316,1493
8468317,551
8468521,66
8468524,473
8469065,0
8469173,2849
8469184,2668
8469191,5291
8469216,984
8469219,0
8469999,50
8490000,0
8498379,6263
8498380,3603
8498391,150
8498392,732
8498393,3113
8498394,610
8498395,884
8498396,725
8498397,654
8498398,330
8498400,327
8498401,1268
8498420,707
8498421,509
8498422,1278
8498423,80
8498424,6257
8498425,1543
8498426,1183
8498709,0
8498710,451
8498711,618
8498712,604
8498713,109
8498716,544
8498717,571
8499150,1448
8499180,3846
8499233,0
8499234,249
8499999,1
8510000,0
8518276,225
8518318,1646
8518319,2328
8518320,0
8518321,0
8518322,0
8518323,349
8518324,2544
8518325,3118
8518326,661
8518327,4019
8518328,1844
8518329,1763
8518330,3222
8518331,827
8518332,779
8518333,5640
8518342,669
8518343,1463
8518344,498
8518345,151
8518356,776
8518357,186
8518362,1037
8518363,205
8518364,7676
8518365,7790
8518366,6478
8518367,3900
8518368,7016
8518369,9607
8518370,12094
8518371,12461
8518372,12902
8518373,9633
8518374,11698
8518375,7588
8518376,5668
8518377,9648
8518378,2928
8518381,4890
8518382,2182
8518383,1280
8518384,1180
8518385,3301
8518386,1486
8518387,3356
8518388,969
8518389,1265
8518390,220
8519064,0
8519076,6452
8519107,1991
8519110,3534
8519136,4570
8519157,3710
8519187,4880
8519197,2517
8519225,1085
8519227,0
8519232,1151
8519237,290
8519999,530
8600000,0
8608404,1591
8608405,352
8608406,773
8608407,1668
8608408,193
8608409,158
8608410,648
8608414,2967
8608415,216
8608428,764
8608429,1761
8608431,478
8608432,783
8608444,0
8608454,13954
8608455,4552
8608456,3983
8608457,1050
8608458,3318
8608459,3277
8608460,1173
8608461,1139
8608462,575
8608463,934
8608464,898
8608465,5914
8608466,1416
8608467,356
8608468,502
8608469,451
8608470,329
8608471,149
8608472,551
8608473,610
8608474,189
8608475,515
8608482,876
8608483,459
8609063,1146
8609101,4312
8609229,287
8609999,78
